id,area,name,type,summary,address,tel,payex,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo,EntranceCoord,type2,ptype,serviceTime,totallargemotor,ChargingStation
TPE0449,大安區,龍門國中地下停車場,1,大型車:0格，小型車:730格(含身心障礙停車位16格，孕婦、育有六歲以下兒童停車位15格)，機車:140格(含身心障礙停車位3格)，大型重機:1格，充電格位:19格,建國南路2段269號地下,022732-6469,"小型車(含大型重型機車)：計時 30元/時，停車全程以半小時計；月租 全日4,320元，日間2,700元(07時~19時)，夜間1,800元(19時~08時)，大型重機2,160元/月。機車：20元/次，隔日另計；月租300元/月。",304298.9375,2768552,730,140,0,0,15,16,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~20', 'Fare': '30'}, {'Period': '20~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~20', 'Fare': '30'}, {'Period': '20~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.0241', 'Ycod': '121.53783', 'Address': ''}]}",本處自營停車場,D,24小時,1,19
TPE0450,萬華區,艋舺公園地下停車場,1,大型車:0格，小型車:518格(含身心障礙停車位13格，孕婦、育有六歲以下兒童停車位10格)，機車:268格(含身心障礙停車位6格)，大型重機:2格，充電格位:10格,西園路1段145號地下室,2799-5657,"小型車：計時 週六、週日、行政機關放假之紀念日與民俗日(08時~22時)40元/時，(22時~08時)10元/時，週一~週五(08時~22時)30元/時，(22時~08時)10元/時，全程以半小時計;月租 全日4,800元，日間2,400元(07時~19時)，夜間2,400元(19時~08時)，大型重機2,400元/月，日間時段性月票2,400元/月(10-22)。。機車：機車收費10元/時，隔日另計;機車月租300元/月",300448.4375,2769873.25,518,268,0,0,10,13,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.03619', 'Ycod': '121.4993', 'Address': '西園路一段'}]}",本處委外停車場,,24小時,2,10
TPE0451,士林區,全聯天母天玉停車場,1,大型車:0格，小型車:10格(含身心障礙停車位1格)，機車:0格,天母西路3號地下1層,2246-1708,計時：50元/時，全程以半小時計費。,303370.5938,2779063.5,10,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0452,大安區,台灣聯通福安停車場,2,大型車:0格，小型車:56格(含身心障礙停車位1格)，機車:0格,仁愛路4段258號,2523-5000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日12,000元/月、日間11,000元/月(08-20)、夜間10,000元/月(22-08)。",305762.31250,2770042.00000,56,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0453,士林區,臺北市公有士東市場地下室停車場,1,大型車:0格，小型車:10格(含身心障礙停車位1格)，機車:0格,士東路100號地下1層,(02)28345308,計時：40元/時，全程以半小時計費。,303395.4375,2778283.25,10,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,市場營業日07時至21時,0,0
TPE0456,大安區,城市車旅古亭站停車場,1,大型車:0格，小型車:12格(含身心障礙停車位1格)，機車:0格,和平東路1段43號旁空地,2754-6661,計時：180元/時，全程以半小時計費。月租：全日8,302902.8438,2768892.5,12,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0457,中正區,168停車聯盟-中華北門場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,中華路1段21巷旁空地,2754-6661 #18,"計時：150元/時，全程以半小時計費。月租：10,000元/月。",301481.87500,2771045.25000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0458,中正區,台北市青島社區管理委員會停車場,1,大型車:0格，小型車:81格(含身心障礙停車位1格)，機車:0格,青島東路21號地下2層,2396-8175,"小型車：計時 40元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日6,825元。",302883.9062,2770704.25,81,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE0459,大安區,應安168華視停車場-嘟嘟房加盟站,1,大型車:0格，小型車:124格(含身心障礙停車位2格)，機車:0格,光復南路100號地下1至2層,2754-6661 #18,"計時：150元/時，全程以半小時計費。月租：15,000元/月。",306201.9062,2770737,124,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0460,松山區,嘟嘟房南京三民站停車場,2,大型車:0格，小型車:118格(含身心障礙停車位2格)，機車:0格,南京東路5段161號地下3至5層,2655-0818,"計時：120元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",306721.34375,2771628.25000,118,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0461,內湖區,自由廣場停車場,2,大型車:0格，小型車:413格(含身心障礙停車位14格)，機車:34格(含身心障礙停車位1格),瑞光路393巷8號地上3層至9層、地下2層,0935365122,計時:小型車30元/時，機車10元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,307809.40625,2774620.75000,413,34,0,0,0,14,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0463,中山區,168停車聯盟-民生場,1,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,民生東路3段73巷14號空地,2754-6661,計時：100元/時，全程半小時計。,304836.5938,2772445.75,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE0464,中山區,樂群臨時平面停車場,1,大型車:9格，小型車:143格(含身心障礙停車位5格)，機車:0格,敬業四路與樂群三路口,2759-0666,計時：小型車20元/時(周一至周五10時-20時)，30元/時(週六、週日、行政機關放假之紀念日與民俗日等10時-20時)，停車全程以半小時計。計次：大型車100元/次(隔日另計)。本場未出售月票。,306376.5938,2775029,143,0,0,9,0,5,0,0,0,0,0,0,{},{},本處自營停車場,D,周一至周日，10時至20時,0,0
TPE0465,中山區,中山北路2段42巷臨時平面停車場,1,大型車:0格，小型車:22格(含身心障礙停車位1格)，機車:0格,中山北路2段42巷(中山運動中心旁),2518-5299,"小型車：計時 40元/時，全程以半小時計；月租 全日9,600元。",302589,2771920.5,22,0,0,0,0,1,0,0,0,0,0,0,{},{},本處委外停車場,S,24小時,0,0
TPE0466,大安區,楊停車場,2,大型車:0格，小型車:2格(含身心障礙停車位1格)，機車:0格,通化街171巷31號旁,2735-1299,計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,306046.06250,2768969.75000,2,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,7時0分 至 0時0分,0,0
TPE0467,萬華區,綠堤停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,雙園街89巷1號對面空地,0982714560,"小型車：計時 40元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日6,000元。",299689.96875,2769419.50000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE0468,大安區,富邦金融大樓停車場,2,大型車:0格，小型車:379格(含身心障礙停車位8格)，機車:0格,仁愛路4段169號地下2至6層,2771-6699#68995、7751-8097,"小型車：計時 80元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日10,000元",305723.09375,2770132.50000,379,0,0,0,0,8,0,0,0,0,0,0,{},{},民營停車場,,07時00 分 至 24時00分,0,0
TPE0469,士林區,基河路10號國宅地下停車場,2,大型車:0格，小型車:9格(含身心障礙停車位1格)，機車:0格,基河路132號地下1、3層,0228826200,"小型車：月租 全日4,000元，夜間2,000元(19-07)。",302729.96875,2775746.75000,9,0,0,0,0,1,0,0,0,0,0,0,{},{},市屬機關學校自營,S,24小時,0,0
TPE0470,信義區,信義傑仕堡停車場,2,大型車:0格，小型車:46格(含身心障礙停車位1格)，機車:0格,信義路5段126號地下2層,028780-2288,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,307453.68750,2769464.25000,46,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,06時00分 至 22時30分,0,0
TPE0471,大安區,宏都金殿停車場,2,大型車:0格，小型車:7格(含身心障礙停車位1格)，機車:0格,安和路2段100號地下3層,27556599,"小型車：計時 80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日8,000元。",305477.78125,2769029.25000,7,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE0472,士林區,士林一品大廈地下停車場,1,大型車:0格，小型車:51格(含身心障礙停車位1格)，機車:0格,承德路4段179巷5號地下2樓,27888750,"計時:平日20元，國定例假日40元，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日6,000元，半日3,000元(週一至週五07-20，例假日及國定假日不可停放)。",302761.5,2775611.25,51,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0473,信義區,博客停車場信義站,2,大型車:0格，小型車:10格(含身心障礙停車位1格)，機車:0格,信義路4段375號地下1層,0229488889,"小型車：計時 60元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日7,500元，日間6,500元(08時~18時)，夜間6,500元(18時~08時)。",306295.93750,2769582.25000,10,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,8-22時(臨停車輛請於22點前離場，非營業時段僅提供月租車和私人使用)。,0,0
TPE0474,大安區,Times復興南路第4,1,大型車:0格，小型車:33格(含身心障礙停車位1格)，機車:0格,復興南路1段295巷32號對面,0800-88-8924；2504-6098,計時：200元/時，全程以半小時計費。,305051.7812,2769800.75,33,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0475,松山區,塔悠路停車場,2,大型車:0格，小型車:17格(含身心障礙停車位1格)，機車:0格,塔悠路164號旁空地,(02)27785756,"計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：5,000元/月。",307443.90625,2772096.50000,17,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0476,松山區,嘟嘟房台北小巨蛋站停車場,1,大型車:0格，小型車:476格(含身心障礙停車位12格，孕婦、育有六歲以下兒童停車位10格)，機車:710格(含身心障礙停車位14格),南京東路4段2號地下1至2層,0226550818,"計時：小型車平日40元/時，假日60元/時，停車全程以半小時計。計次：機車20元/次，隔日另計。月租：小型車全日8,000元/月；機車300元/月。",305426.4062,2771440.25,476,710,0,0,10,12,0,0,0,0,0,0,{},"{'EntrancecoordInfo': [{'Xcod': '25.049881', 'Ycod': '121.549391', 'Address': '敦化北路'}]}",市屬機關學校委外,D,24小時,0,0
TPE0477,大安區,嘟嘟房敦化站停車場,2,大型車:0格，小型車:29格(含身心障礙停車位1格)，機車:0格,忠孝東路4段205巷38-2號,2655-0818,"計時：120元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：12,000元/月。",305688.71875,2770787.25000,29,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0478,萬華區,萬華停車場,2,大型車:0格，小型車:30格(含身心障礙停車位1格)，機車:0格,大理街57號空地,2550-5056,計時：40元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。,300485.06250,2769713.50000,30,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0479,文山區,萬芳八號公園停車場,1,大型車:0格，小型車:102格(含身心障礙停車位3格)，機車:0格,公務員訓練中心旁,2759-0666,計次：50元/次，隔日另計。,306594.2812,2766228.25,102,0,0,0,0,3,0,0,0,0,0,0,{},{},本處自營停車場,,周一至周六9時至17時,0,0
TPE0480,大安區,Times泰順街第2,2,大型車:0格，小型車:9格(含身心障礙停車位1格)，機車:0格,泰順街32號旁,0800-88-8924；2504-6098,計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,303615.71875,2768658.00000,9,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0481,內湖區,天成車業服務股份有限公司基湖停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,基湖路10巷50號旁空地,8752-6082,"月租:8,000元/月。",306821.06250,2774996.25000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0482,內湖區,麗湖國小地下停車場,1,大型車:0格，小型車:229格(含身心障礙停車位6格，孕婦、育有六歲以下兒童停車位4格)，機車:0格，充電格位:5格,金湖路363巷8號地下(地下共1層),2630-5398,"計時:20元/時(08-18)，10元/時(18-08)，全程以半小時計費。月租:2,500元/月。停放於充電格位之車輛，每小時加收10元，依設備自動判斷未充電者每小時再加收10元（未充電者合計每小時加收20元）。",310699.1562,2774004.25,229,0,0,0,4,6,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~18', 'Fare': '20'}, {'Period': '18~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.07317697', 'Ycod': '121.601463', 'Address': '金湖路363巷'}]}",本處委外停車場,,24小時,0,5
TPE0483,中山區,志亨停車場,2,大型車:0格，小型車:12格(含身心障礙停車位1格)，機車:0格,民權東路2段135巷11號,2501-2422,計時：60元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。,303992.59375,2772910.00000,12,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,08時00分 至 22時00分,0,0
TPE0484,內湖區,台灣聯通內科停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,堤頂大道2段407巷20弄35號對面空地,25235000,"小型車：計時 80元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日8,000元",306741.93750,2774903.50000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0485,信義區,統一精工統一國際大樓停車場,2,大型車:0格，小型車:189格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位3格)，機車:1341格(含身心障礙停車位26格),松高路11號地下3、4、5層,0918060696,"小型車：計時 120元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日12,000元，日間11,000元(08時~20時)，夜間10,000元(20時~08時)。機車：機車收費30元/時;機車月租800元/月",307043.53125,2770285.25000,189,1341,0,0,3,4,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0486,文山區,博嘉運動公園停車場,1,大型車:0格，小型車:36格(含身心障礙停車位1格，孕婦、育有六歲以下兒童停車位1格)，機車:0格,木柵路4段159巷16號地上1及地下2層,22395494,"計時:20元/時，全程以半小時計費。月租:1,500元/月。",308096.375,2766012.5,36,0,0,0,1,1,0,0,0,0,0,0,{},{},市屬機關學校自營,S,5時至22時(月租24小時),0,0
TPE0487,中山區,台灣聯通晴光商圈停車場,2,大型車:0格，小型車:92格(含身心障礙停車位2格)，機車:0格,林森北路538號及538-1號,2523-5000,"小型車：計時 (08時~22時)80元/時，(22時~08時)40元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日8,000元，日間7,000元(08時~20時)，夜間6,000元(20時~08時)",303001.46875,2772949.25000,92,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
